F,F,T, ,d,a,t,a,",", ,F,F,T, ,x, ,a,x,i,s,[,H,z,]
-63.75,3375.0
-61.25,3377.5
-58.125,3380.0
-61.875,3382.5
-65.0,3385.0
-64.375,3387.5
-63.125,3390.0
-61.25,3392.5
-58.75,3395.0
-63.125,3397.5
-67.5,3400.0
-65.0,3402.5
-62.5,3405.0
-61.25,3407.5
-59.375,3410.0
-66.25,3412.5
-72.5,3415.0
-66.875,3417.5
-60.625,3420.0
-60.0,3422.5
-58.75,3425.0
-66.25,3427.5
-73.125,3430.0
-66.875,3432.5
-60.0,3435.0
-59.375,3437.5
-58.75,3440.0
-67.5,3442.5
-76.25,3445.0
-68.125,3447.5
-60.0,3450.0
-60.0,3452.5
-60.0,3455.0
-70.0,3457.5
-79.375,3460.0
-70.0,3462.5
-60.0,3465.0
-60.625,3467.5
-60.625,3470.0
-69.375,3472.5
-77.5,3475.0
-68.75,3477.5
-59.375,3480.0
-60.0,3482.5
-60.625,3485.0
-66.875,3487.5
-73.125,3490.0
-66.25,3492.5
-59.375,3495.0
-60.625,3497.5
